question,premise,choice1,choice2,kind,a1,a2,correct,gap,peak
"Consider the following example: ‘‘‘The parents recognized their daughter's creativity.’’’ Choice 1: They taught her how to ride a bike. Choice 2: They encouraged her to become an artist. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The parents recognized their daughter's creativity.,They taught her how to ride a bike.,They encouraged her to become an artist.,effect,0.7380161285400391,-1.5305198431015015,2,2.2685359716415405,1.5305198431015015
"Consider the following example: ‘‘‘The patient underwent the risky medical procedure.’’’ Choice 1: The procedure was costly. Choice 2: Specialists recommended the procedure. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The patient underwent the risky medical procedure.,The procedure was costly.,Specialists recommended the procedure.,cause,1.2819709777832031,-1.6153619289398193,2,2.8973329067230225,1.6153619289398193
"Consider the following example: ‘‘‘The patient went into a coma.’’’ Choice 1: He suffered emotional trauma. Choice 2: He suffered brain damage. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The patient went into a coma.,He suffered emotional trauma.,He suffered brain damage.,cause,-0.3057610094547272,0.39615875482559204,2,0.7019197642803192,0.39615875482559204
"Consider the following example: ‘‘‘The pharmaceutical company recalled the drug.’’’ Choice 1: Users reported dangerous side effects. Choice 2: Users got refills on their prescriptions. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The pharmaceutical company recalled the drug.,Users reported dangerous side effects.,Users got refills on their prescriptions.,cause,1.7118874788284302,-2.8228683471679688,1,4.534755825996399,2.8228683471679688
"Consider the following example: ‘‘‘The photo albums collected dust in the attic.’’’ Choice 1: They remained untouched for years. Choice 2: The family reminisced over the photos. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The photo albums collected dust in the attic.,They remained untouched for years.,The family reminisced over the photos.,cause,1.2229994535446167,-1.515385627746582,1,2.7383850812911987,1.515385627746582
"Consider the following example: ‘‘‘The physician misdiagnosed the patient.’’’ Choice 1: The patient filed a malpractice lawsuit against the physician. Choice 2: The patient disclosed confidential information to the physician. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The physician misdiagnosed the patient.,The patient filed a malpractice lawsuit against the physician.,The patient disclosed confidential information to the physician.,effect,0.3200065791606903,-0.5364564657211304,1,0.8564630448818207,0.5364564657211304
"Consider the following example: ‘‘‘The player caught the ball.’’’ Choice 1: Her teammate threw it to her. Choice 2: Her opponent tried to intercept it. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The player caught the ball.,Her teammate threw it to her.,Her opponent tried to intercept it.,cause,-1.1849254369735718,2.059988021850586,1,3.2449134588241577,2.059988021850586
"Consider the following example: ‘‘‘The police eliminated the woman from the list of suspects.’’’ Choice 1: The police interrogated her. Choice 2: Her alibi checked out. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The police eliminated the woman from the list of suspects.,The police interrogated her.,Her alibi checked out.,cause,1.3813986778259277,-2.0614218711853027,2,3.4428205490112305,2.0614218711853027
"Consider the following example: ‘‘‘The police officer pulled over the celebrity.’’’ Choice 1: The celebrity offered the officer a bribe. Choice 2: The celebrity sued the police officer. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The police officer pulled over the celebrity.,The celebrity offered the officer a bribe.,The celebrity sued the police officer.,effect,0.7350290417671204,-0.7238864898681641,1,1.4589155316352844,0.7350290417671204
"Consider the following example: ‘‘‘The product was heavily advertised.’’’ Choice 1: Consumers recognized the product. Choice 2: The product became outdated. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The product was heavily advertised.,Consumers recognized the product.,The product became outdated.,effect,-1.8291136026382446,2.272799491882324,1,4.101913094520569,2.272799491882324
"Consider the following example: ‘‘‘The retail shop shut down.’’’ Choice 1: Its sales were lagging. Choice 2: It renewed its lease. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The retail shop shut down.,Its sales were lagging.,It renewed its lease.,cause,0.7904561758041382,-0.8987603783607483,1,1.6892165541648865,0.8987603783607483
"Consider the following example: ‘‘‘The ring on my finger got stuck.’’’ Choice 1: My finger swelled. Choice 2: I chipped my fingernail. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The ring on my finger got stuck.,My finger swelled.,I chipped my fingernail.,cause,0.7053707838058472,-0.3905514180660248,1,1.095922201871872,0.7053707838058472
"Consider the following example: ‘‘‘The rocket flew up into the sky.’’’ Choice 1: The girl launched it. Choice 2: The girl designed it. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The rocket flew up into the sky.,The girl launched it.,The girl designed it.,cause,0.5698643326759338,-1.0335478782653809,1,1.6034122109413147,1.0335478782653809
"Consider the following example: ‘‘‘The runner wore shorts.’’’ Choice 1: The forecast predicted high temperatures. Choice 2: She planned to run along the beach. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The runner wore shorts.,The forecast predicted high temperatures.,She planned to run along the beach.,cause,0.6127648949623108,-1.3084901571273804,1,1.9212550520896912,1.3084901571273804
"Consider the following example: ‘‘‘The school principal implemented a dress code.’’’ Choice 1: Students protested the decision. Choice 2: Students were expelled from school. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The school principal implemented a dress code.,Students protested the decision.,Students were expelled from school.,effect,-1.0356042385101318,1.9803392887115479,1,3.0159435272216797,1.9803392887115479
"Consider the following example: ‘‘‘The scientist conducted an experiment.’’’ Choice 1: She validated her theory. Choice 2: She fabricated her data. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The scientist conducted an experiment.,She validated her theory.,She fabricated her data.,effect,-2.7391605377197266,3.719642400741577,1,6.458802938461304,3.719642400741577
"Consider the following example: ‘‘‘The scientist gained recognition.’’’ Choice 1: She discovered a new species. Choice 2: She received tenure at the university. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The scientist gained recognition.,She discovered a new species.,She received tenure at the university.,cause,0.418693482875824,-0.4547656178474426,1,0.8734591007232666,0.4547656178474426
"Consider the following example: ‘‘‘The seasons changed from summer to autumn.’’’ Choice 1: People evacuated their homes. Choice 2: Leaves fell from the trees. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The seasons changed from summer to autumn.,People evacuated their homes.,Leaves fell from the trees.,effect,0.8087992668151855,-1.5105171203613281,2,2.3193163871765137,1.5105171203613281
"Consider the following example: ‘‘‘The secretary put the caller on hold.’’’ Choice 1: The caller's phone lost reception. Choice 2: The caller waited on the line. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The secretary put the caller on hold.,The caller's phone lost reception.,The caller waited on the line.,effect,1.4416823387145996,-1.9108874797821045,2,3.352569818496704,1.9108874797821045
"Consider the following example: ‘‘‘The shirt shrunk.’’’ Choice 1: I poured bleach on it. Choice 2: I put it in the dryer. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The shirt shrunk.,I poured bleach on it.,I put it in the dryer.,cause,1.811466932296753,-2.4214372634887695,2,4.2329041957855225,2.4214372634887695
"Consider the following example: ‘‘‘The shop was closed.’’’ Choice 1: The owner was helping customers. Choice 2: The shop was undergoing renovation. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The shop was closed.,The owner was helping customers.,The shop was undergoing renovation.,cause,-0.6824207305908203,1.198203206062317,2,1.8806239366531372,1.198203206062317
"Consider the following example: ‘‘‘The shopper wondered about the cost of the item.’’’ Choice 1: He checked its price tag. Choice 2: He decided to buy it. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The shopper wondered about the cost of the item.,He checked its price tag.,He decided to buy it.,effect,0.03317062556743622,-0.2917059361934662,1,0.3248765617609024,0.2917059361934662
"Consider the following example: ‘‘‘The skier slipped on the slope.’’’ Choice 1: She dropped her ski poles. Choice 2: She hit a patch of ice. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The skier slipped on the slope.,She dropped her ski poles.,She hit a patch of ice.,cause,0.3683924674987793,0.45166337490081787,2,0.08327090740203857,0.45166337490081787
"Consider the following example: ‘‘‘The skydiver glided safely to the ground.’’’ Choice 1: She opened her parachute. Choice 2: She jumped out of the plane. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The skydiver glided safely to the ground.,She opened her parachute.,She jumped out of the plane.,cause,-1.2147423028945923,1.6860606670379639,1,2.900802969932556,1.6860606670379639
"Consider the following example: ‘‘‘The smoke alarm went off.’’’ Choice 1: I lit a candle. Choice 2: I burnt my dinner. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The smoke alarm went off.,I lit a candle.,I burnt my dinner.,cause,-2.063821792602539,2.7576167583465576,2,4.821438550949097,2.7576167583465576
"Consider the following example: ‘‘‘The stain came out of the shirt.’’’ Choice 1: I patched the shirt. Choice 2: I bleached the shirt. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The stain came out of the shirt.,I patched the shirt.,I bleached the shirt.,cause,-1.5104280710220337,1.6545171737670898,2,3.1649452447891235,1.6545171737670898
"Consider the following example: ‘‘‘The student flaunted his test grade to his classmates.’’’ Choice 1: He received a perfect score. Choice 2: He feigned interest in the class. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The student flaunted his test grade to his classmates.,He received a perfect score.,He feigned interest in the class.,cause,-0.2383018136024475,0.6125996112823486,1,0.8509014248847961,0.6125996112823486
"Consider the following example: ‘‘‘The student forgot to do her assignment.’’’ Choice 1: She made up an excuse to tell the teacher. Choice 2: The teacher promoted her to the next grade. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The student forgot to do her assignment.,She made up an excuse to tell the teacher.,The teacher promoted her to the next grade.,effect,0.7900885343551636,-0.6278961896896362,1,1.4179847240447998,0.7900885343551636
"Consider the following example: ‘‘‘The student was in a rush to get to school on time.’’’ Choice 1: He left his assignment at home. Choice 2: He brought his lunch to school. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The student was in a rush to get to school on time.,He left his assignment at home.,He brought his lunch to school.,effect,1.2390434741973877,-2.0426955223083496,1,3.2817389965057373,2.0426955223083496
"Consider the following example: ‘‘‘The student's answer on the exam was incorrect.’’’ Choice 1: The teacher added bonus points to the student's grade. Choice 2: The teacher subtracted points off the student's grade. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The student's answer on the exam was incorrect.,The teacher added bonus points to the student's grade.,The teacher subtracted points off the student's grade.,effect,-0.5432957410812378,1.2095879316329956,2,1.7528836727142334,1.2095879316329956
"Consider the following example: ‘‘‘The sun emerged from the clouds.’’’ Choice 1: The woman glanced at her watch. Choice 2: The woman took her sweater off. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The sun emerged from the clouds.,The woman glanced at her watch.,The woman took her sweater off.,effect,-0.32992297410964966,-0.08298220485448837,2,0.24694076925516129,0.32992297410964966
"Consider the following example: ‘‘‘The surfer caught the wave.’’’ Choice 1: The wave carried her to the shore. Choice 2: She paddled her board into the ocean. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The surfer caught the wave.,The wave carried her to the shore.,She paddled her board into the ocean.,effect,1.306001901626587,-1.8675110340118408,1,3.1735129356384277,1.8675110340118408
"Consider the following example: ‘‘‘The teacher assigned homework to the students.’’’ Choice 1: The students passed notes. Choice 2: The students groaned. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The teacher assigned homework to the students.,The students passed notes.,The students groaned.,effect,-0.3730042576789856,0.5308933258056641,2,0.9038975834846497,0.5308933258056641
"Consider the following example: ‘‘‘The teacher caught the student chewing gum.’’’ Choice 1: The gum stuck to the student's shoe. Choice 2: The student spit out the gum. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The teacher caught the student chewing gum.,The gum stuck to the student's shoe.,The student spit out the gum.,effect,1.614276647567749,-2.198418378829956,2,3.812695026397705,2.198418378829956
"Consider the following example: ‘‘‘The teacher took roll.’’’ Choice 1: She identified the students that were absent. Choice 2: She gave her students a pop quiz. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The teacher took roll.,She identified the students that were absent.,She gave her students a pop quiz.,effect,-0.3568588197231293,0.7972813844680786,1,1.1541402041912079,0.7972813844680786
"Consider the following example: ‘‘‘The tenant misplaced his keys to his apartment.’’’ Choice 1: His landlord unlocked the door. Choice 2: His landlord repaired the door. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The tenant misplaced his keys to his apartment.,His landlord unlocked the door.,His landlord repaired the door.,effect,0.38767480850219727,-0.5212301015853882,1,0.9089049100875854,0.5212301015853882
"Consider the following example: ‘‘‘The truck crashed into the motorcycle on the bridge.’’’ Choice 1: The motorcyclist died. Choice 2: The bridge collapsed. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The truck crashed into the motorcycle on the bridge.,The motorcyclist died.,The bridge collapsed.,effect,-0.4316503405570984,0.7589917182922363,1,1.1906420588493347,0.7589917182922363
"Consider the following example: ‘‘‘The vandals threw a rock at the window.’’’ Choice 1: The window cracked. Choice 2: The window fogged up. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The vandals threw a rock at the window.,The window cracked.,The window fogged up.,effect,0.28890156745910645,-0.9131371974945068,1,1.2020387649536133,0.9131371974945068
"Consider the following example: ‘‘‘The vehicles travelled slowly.’’’ Choice 1: It was cloudy. Choice 2: It was foggy. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The vehicles travelled slowly.,It was cloudy.,It was foggy.,cause,-0.9096349477767944,0.8362964987754822,2,1.7459314465522766,0.9096349477767944
"Consider the following example: ‘‘‘The water in the teapot started to boil.’’’ Choice 1: The teapot cooled. Choice 2: The teapot whistled. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The water in the teapot started to boil.,The teapot cooled.,The teapot whistled.,effect,0.05455438420176506,-0.060832202434539795,2,0.11538658663630486,0.060832202434539795
"Consider the following example: ‘‘‘The woman awakened.’’’ Choice 1: She took sleeping pills. Choice 2: Her husband was snoring. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The woman awakened.,She took sleeping pills.,Her husband was snoring.,cause,0.2997153401374817,-0.34270623326301575,2,0.6424215734004974,0.34270623326301575
"Consider the following example: ‘‘‘The woman banished the children from her property.’’’ Choice 1: The children hit a ball into her yard. Choice 2: The children trampled through her garden. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The woman banished the children from her property.,The children hit a ball into her yard.,The children trampled through her garden.,cause,-0.5697611570358276,1.2273433208465576,2,1.7971044778823853,1.2273433208465576
"Consider the following example: ‘‘‘The woman became famous.’’’ Choice 1: Photographers followed her. Choice 2: Her family avoided her. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The woman became famous.,Photographers followed her.,Her family avoided her.,effect,-0.635473370552063,0.8265893459320068,1,1.4620627164840698,0.8265893459320068
"Consider the following example: ‘‘‘The woman betrayed her friend.’’’ Choice 1: Her friend sent her a greeting card. Choice 2: Her friend cut off contact with her. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The woman betrayed her friend.,Her friend sent her a greeting card.,Her friend cut off contact with her.,effect,-2.0012636184692383,2.55642032623291,2,4.557683944702148,2.55642032623291
"Consider the following example: ‘‘‘The woman complimented the man.’’’ Choice 1: He sneezed. Choice 2: He blushed. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The woman complimented the man.,He sneezed.,He blushed.,effect,0.8396940231323242,-1.2864186763763428,2,2.126112699508667,1.2864186763763428
"Consider the following example: ‘‘‘The woman covered her mouth with her hand.’’’ Choice 1: She exhaled. Choice 2: She sneezed. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The woman covered her mouth with her hand.,She exhaled.,She sneezed.,cause,-0.20307672023773193,0.5749668478965759,2,0.7780435681343079,0.5749668478965759
"Consider the following example: ‘‘‘The woman dangled the biscuit above the dog.’’’ Choice 1: The dog jumped up. Choice 2: The dog scratched its fur. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The woman dangled the biscuit above the dog.,The dog jumped up.,The dog scratched its fur.,effect,0.1048724502325058,-0.16932404041290283,1,0.27419649064540863,0.16932404041290283
"Consider the following example: ‘‘‘The woman felt ashamed of scar on her face.’’’ Choice 1: She explained the scar to strangers. Choice 2: She hid the scar with makeup. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The woman felt ashamed of scar on her face.,She explained the scar to strangers.,She hid the scar with makeup.,effect,-0.32825908064842224,0.623052179813385,2,0.9513112604618073,0.623052179813385
"Consider the following example: ‘‘‘The woman felt compelled to help someone in need.’’’ Choice 1: She donated blood. Choice 2: She wrote a poem. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The woman felt compelled to help someone in need.,She donated blood.,She wrote a poem.,effect,0.3112848997116089,-0.5706609487533569,1,0.8819458484649658,0.5706609487533569
"Consider the following example: ‘‘‘The woman felt lonely.’’’ Choice 1: She renovated her kitchen. Choice 2: She adopted a cat. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The woman felt lonely.,She renovated her kitchen.,She adopted a cat.,effect,-0.13055187463760376,-0.02329164370894432,2,0.10726023092865944,0.13055187463760376
"Consider the following example: ‘‘‘The woman felt reluctant to switch careers.’’’ Choice 1: She made a lot of money in her current occupation. Choice 2: She endured a lot of stress in her current occupation. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The woman felt reluctant to switch careers.,She made a lot of money in her current occupation.,She endured a lot of stress in her current occupation.,cause,-1.4384287595748901,1.2408466339111328,1,2.679275393486023,1.4384287595748901
"Consider the following example: ‘‘‘The woman filed a restraining order against the man.’’’ Choice 1: The man called her. Choice 2: The man stalked her. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The woman filed a restraining order against the man.,The man called her.,The man stalked her.,cause,-2.2872238159179688,3.0393192768096924,2,5.326543092727661,3.0393192768096924
"Consider the following example: ‘‘‘The woman gave the man her phone number.’’’ Choice 1: She was attracted to him. Choice 2: She was repulsed by him. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The woman gave the man her phone number.,She was attracted to him.,She was repulsed by him.,cause,-1.211592435836792,1.7564274072647095,1,2.9680198431015015,1.7564274072647095
"Consider the following example: ‘‘‘The woman had a religious awakening.’’’ Choice 1: She began going to church. Choice 2: She began travelling abroad. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The woman had a religious awakening.,She began going to church.,She began travelling abroad.,effect,-0.8438794612884521,0.8199800252914429,1,1.663859486579895,0.8438794612884521
"Consider the following example: ‘‘‘The woman had an infection.’’’ Choice 1: She took antibiotics. Choice 2: She washed her hands. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The woman had an infection.,She took antibiotics.,She washed her hands.,effect,0.5972796678543091,-1.2010118961334229,1,1.798291563987732,1.2010118961334229
"Consider the following example: ‘‘‘The woman hummed to herself.’’’ Choice 1: She was nervous. Choice 2: She was in a good mood. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The woman hummed to herself.,She was nervous.,She was in a good mood.,cause,1.3467053174972534,-2.096926212310791,2,3.4436315298080444,2.096926212310791
"Consider the following example: ‘‘‘The woman presented her brother with a gift.’’’ Choice 1: Her brother refused to accept the gift. Choice 2: Her brother unwrapped the gift. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The woman presented her brother with a gift.,Her brother refused to accept the gift.,Her brother unwrapped the gift.,effect,1.8592569828033447,-1.7465928792953491,2,3.605849862098694,1.8592569828033447
"Consider the following example: ‘‘‘The woman received a diploma.’’’ Choice 1: She enrolled in college. Choice 2: She graduated from college. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The woman received a diploma.,She enrolled in college.,She graduated from college.,cause,-0.008287128061056137,0.0852985605597496,2,0.09358568862080574,0.0852985605597496
"Consider the following example: ‘‘‘The woman refused a second beer.’’’ Choice 1: She was the designated driver for the night. Choice 2: She was familiar with the bartender. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The woman refused a second beer.,She was the designated driver for the night.,She was familiar with the bartender.,cause,0.6136868596076965,-0.6885500550270081,1,1.3022369146347046,0.6885500550270081
"Consider the following example: ‘‘‘The woman sensed a pleasant smell.’’’ Choice 1: She remembered to take her medication. Choice 2: She was reminded of her childhood. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The woman sensed a pleasant smell.,She remembered to take her medication.,She was reminded of her childhood.,effect,-0.9527523517608643,0.8378407955169678,2,1.790593147277832,0.9527523517608643
"Consider the following example: ‘‘‘The woman spoke with a foreign accent.’’’ Choice 1: She came from a wealthy family. Choice 2: She migrated from another country. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The woman spoke with a foreign accent.,She came from a wealthy family.,She migrated from another country.,cause,-0.13916492462158203,0.08640360832214355,2,0.22556853294372559,0.13916492462158203
"Consider the following example: ‘‘‘The woman suffered amnesia.’’’ Choice 1: She had an allergic reaction. Choice 2: She got into a car accident. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The woman suffered amnesia.,She had an allergic reaction.,She got into a car accident.,cause,-0.3509599566459656,0.42724359035491943,2,0.778203547000885,0.42724359035491943
"Consider the following example: ‘‘‘The woman tolerated her friend's difficult behavior.’’’ Choice 1: The woman knew her friend was going through a hard time. Choice 2: The woman felt that her friend took advantage of her kindness. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The woman tolerated her friend's difficult behavior.,The woman knew her friend was going through a hard time.,The woman felt that her friend took advantage of her kindness.,cause,-2.555840492248535,3.0662460327148438,1,5.622086524963379,3.0662460327148438
"Consider the following example: ‘‘‘The woman took her family on vacation.’’’ Choice 1: Her husband got laid off. Choice 2: She received a salary bonus. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The woman took her family on vacation.,Her husband got laid off.,She received a salary bonus.,cause,2.0605039596557617,-2.1622092723846436,2,4.222713232040405,2.1622092723846436
"Consider the following example: ‘‘‘The woman upgraded her computer hardware.’’’ Choice 1: She deleted old files on the computer. Choice 2: She installed new software on the computer. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The woman upgraded her computer hardware.,She deleted old files on the computer.,She installed new software on the computer.,effect,-0.21998995542526245,-0.5016839504241943,2,0.2816939949989319,0.5016839504241943
"Consider the following example: ‘‘‘The woman visited her family.’’’ Choice 1: She distrusted them. Choice 2: She missed them. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The woman visited her family.,She distrusted them.,She missed them.,cause,2.1910529136657715,-2.9780406951904297,2,5.169093608856201,2.9780406951904297
"Consider the following example: ‘‘‘The woman walked with crutches.’’’ Choice 1: She shaved her legs. Choice 2: She broke her leg. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The woman walked with crutches.,She shaved her legs.,She broke her leg.,cause,-1.6098837852478027,2.277845859527588,2,3.8877296447753906,2.277845859527588
"Consider the following example: ‘‘‘The woman wanted to be a doctor.’’’ Choice 1: She visited the hospital. Choice 2: She went to medical school. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The woman wanted to be a doctor.,She visited the hospital.,She went to medical school.,effect,0.1796540766954422,-0.26747143268585205,2,0.44712550938129425,0.26747143268585205
"Consider the following example: ‘‘‘The woman was arrested.’’’ Choice 1: She checked into rehab. Choice 2: She committed assault. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The woman was arrested.,She checked into rehab.,She committed assault.,cause,-1.9735338687896729,2.6040828227996826,2,4.5776166915893555,2.6040828227996826
"Consider the following example: ‘‘‘The woman was deemed mentally ill.’’’ Choice 1: She was sent to a psychiatric institution. Choice 2: She sought a career as a psychiatrist. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The woman was deemed mentally ill.,She was sent to a psychiatric institution.,She sought a career as a psychiatrist.,effect,1.498600959777832,-1.8343853950500488,1,3.332986354827881,1.8343853950500488
"Consider the following example: ‘‘‘The woman was in a bad mood.’’’ Choice 1: She engaged in small talk with her friend. Choice 2: She told her friend to leave her alone. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The woman was in a bad mood.,She engaged in small talk with her friend.,She told her friend to leave her alone.,effect,-2.7948718070983887,2.7490806579589844,2,5.543952465057373,2.7948718070983887
"Consider the following example: ‘‘‘The woman was summoned for jury duty.’’’ Choice 1: She contacted her lawyer. Choice 2: She cancelled her appointments. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The woman was summoned for jury duty.,She contacted her lawyer.,She cancelled her appointments.,effect,0.24162259697914124,0.21930263936519623,2,0.022319957613945007,0.24162259697914124
"Consider the following example: ‘‘‘The woman won the lottery.’’’ Choice 1: She bought a yacht. Choice 2: She joined a church. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The woman won the lottery.,She bought a yacht.,She joined a church.,effect,0.38698339462280273,-1.1156895160675049,1,1.5026729106903076,1.1156895160675049
"Consider the following example: ‘‘‘The woman's date wanted to look like a gentleman.’’’ Choice 1: He opened the door for her. Choice 2: He asked her if she liked sushi. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The woman's date wanted to look like a gentleman.,He opened the door for her.,He asked her if she liked sushi.,effect,-0.7268843650817871,0.6546418070793152,1,1.3815261721611023,0.7268843650817871
"Consider the following example: ‘‘‘The woman's eyeglasses fogged up.’’’ Choice 1: She reclined by the pool. Choice 2: She entered the sauna. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The woman's eyeglasses fogged up.,She reclined by the pool.,She entered the sauna.,cause,-0.9248970150947571,0.9705070853233337,2,1.8954041004180908,0.9705070853233337
"Consider the following example: ‘‘‘The woman's hair fell in her face.’’’ Choice 1: She pulled her hair back with a clip. Choice 2: She lathered shampoo into her hair. Q: Which one is more likely to be the effect, choice 1 or choice 2?",The woman's hair fell in her face.,She pulled her hair back with a clip.,She lathered shampoo into her hair.,effect,-0.7596248388290405,0.23149362206459045,1,0.991118460893631,0.7596248388290405
"Consider the following example: ‘‘‘The woman's makeup smeared.’’’ Choice 1: She brushed her hair. Choice 2: She wiped her eyes. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The woman's makeup smeared.,She brushed her hair.,She wiped her eyes.,cause,-0.25528278946876526,0.3826351761817932,2,0.6379179656505585,0.3826351761817932
"Consider the following example: ‘‘‘The woman's purse was missing.’’’ Choice 1: It contained a lot of junk. Choice 2: She left it unsupervised. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The woman's purse was missing.,It contained a lot of junk.,She left it unsupervised.,cause,1.0372371673583984,-1.209589958190918,2,2.2468271255493164,1.209589958190918
"Consider the following example: ‘‘‘The young woman was denied entrance into the bar.’’’ Choice 1: Her friends stood her up. Choice 2: She forgot her ID. Q: Which one is more likely to be the cause, choice 1 or choice 2?",The young woman was denied entrance into the bar.,Her friends stood her up.,She forgot her ID.,cause,1.145961880683899,-0.7763631939888,2,1.922325074672699,1.145961880683899
"Consider the following example: ‘‘‘We found empty seats in the theatre.’’’ Choice 1: The film began. Choice 2: We sat down. Q: Which one is more likely to be the effect, choice 1 or choice 2?",We found empty seats in the theatre.,The film began.,We sat down.,effect,0.6125551462173462,-0.794546902179718,2,1.4071020483970642,0.794546902179718
