activation,branch,role,label,truth,question,answer,text,rel_rank
0.11682647466659546,1,cf,1,0,"Consider the following example: ‘‘‘My view of the movie screen was blocked.’’’ Choice 1: The couple behind me was whispering. Choice 2: A tall person was sitting in front of me. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘My view of the movie screen was blocked.’’’ Choice 1: The couple behind me was whispering. Choice 2: A tall person was sitting in front of me. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.5250501002004008
0.13103803992271423,1,cf,1,0,"Consider the following example: ‘‘‘The man's clothes fit loosely.’’’ Choice 1: He bought them on sale. Choice 2: He lost weight. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man's clothes fit loosely.’’’ Choice 1: He bought them on sale. Choice 2: He lost weight. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.5270541082164328
0.13648617267608643,1,cf,0,1,"Consider the following example: ‘‘‘The girl's mouth ached.’’’ Choice 1: She lost a tooth. Choice 2: She swallowed her gum. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The girl's mouth ached.’’’ Choice 1: She lost a tooth. Choice 2: She swallowed her gum. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.5290581162324649
0.14920547604560852,0,base,1,1,"Consider the following example: ‘‘‘I moved to a new city.’’’ Choice 1: I found a better-paying job. Choice 2: My son was born. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I moved to a new city.’’’ Choice 1: I found a better-paying job. Choice 2: My son was born. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.531062124248497
0.15070360898971558,1,cf,0,1,"Consider the following example: ‘‘‘The man's pocket jingled as he walked.’’’ Choice 1: His pocket was filled with coins. Choice 2: He sewed the hole in his pocket. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man's pocket jingled as he walked.’’’ Choice 1: His pocket was filled with coins. Choice 2: He sewed the hole in his pocket. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.533066132264529
0.15567295253276825,0,base,1,1,"Consider the following example: ‘‘‘The girl stared at herself in the mirror.’’’ Choice 1: She felt self-conscious. Choice 2: The mirror was smudged. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The girl stared at herself in the mirror.’’’ Choice 1: She felt self-conscious. Choice 2: The mirror was smudged. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.5350701402805611
0.1622098982334137,0,base,1,1,"Consider the following example: ‘‘‘The car stopped at the crosswalk.’’’ Choice 1: The pedestrian crossed the road. Choice 2: The pedestrian waited on the sidewalk. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The car stopped at the crosswalk.’’’ Choice 1: The pedestrian crossed the road. Choice 2: The pedestrian waited on the sidewalk. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5370741482965932
0.1796540766954422,0,base,0,0,"Consider the following example: ‘‘‘The woman wanted to be a doctor.’’’ Choice 1: She visited the hospital. Choice 2: She went to medical school. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman wanted to be a doctor.’’’ Choice 1: She visited the hospital. Choice 2: She went to medical school. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5390781563126252
0.18870379030704498,0,base,1,1,"Consider the following example: ‘‘‘The guests of the party hid behind the couch.’’’ Choice 1: It was a surprise party. Choice 2: It was a birthday party. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The guests of the party hid behind the couch.’’’ Choice 1: It was a surprise party. Choice 2: It was a birthday party. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.5410821643286573
0.18968281149864197,0,base,1,1,"Consider the following example: ‘‘‘The cowgirl threw her lasso towards the horse.’’’ Choice 1: The lasso grabbed onto the horse. Choice 2: The horse trotted into the barn. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The cowgirl threw her lasso towards the horse.’’’ Choice 1: The lasso grabbed onto the horse. Choice 2: The horse trotted into the barn. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5430861723446894
0.19868192076683044,1,cf,1,0,"Consider the following example: ‘‘‘My subscription to the magazine expired.’’’ Choice 1: I discarded the new issue. Choice 2: I stopped receiving new issues. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘My subscription to the magazine expired.’’’ Choice 1: I discarded the new issue. Choice 2: I stopped receiving new issues. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.5450901803607214
0.20225965976715088,0,base,0,0,"Consider the following example: ‘‘‘I made a resolution to eat a healthy diet.’’’ Choice 1: I attended a yoga class. Choice 2: I bought fruits and vegetables. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I made a resolution to eat a healthy diet.’’’ Choice 1: I attended a yoga class. Choice 2: I bought fruits and vegetables. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5470941883767535
0.21930263936519623,1,cf,1,0,"Consider the following example: ‘‘‘The woman was summoned for jury duty.’’’ Choice 1: She contacted her lawyer. Choice 2: She cancelled her appointments. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman was summoned for jury duty.’’’ Choice 1: She contacted her lawyer. Choice 2: She cancelled her appointments. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.5490981963927856
0.23149362206459045,1,cf,0,1,"Consider the following example: ‘‘‘The woman's hair fell in her face.’’’ Choice 1: She pulled her hair back with a clip. Choice 2: She lathered shampoo into her hair. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman's hair fell in her face.’’’ Choice 1: She pulled her hair back with a clip. Choice 2: She lathered shampoo into her hair. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.5511022044088176
0.23668938875198364,0,base,0,0,"Consider the following example: ‘‘‘The girl refused to eat her vegetables.’’’ Choice 1: Her father told her to drink her milk. Choice 2: Her father took away her dessert. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The girl refused to eat her vegetables.’’’ Choice 1: Her father told her to drink her milk. Choice 2: Her father took away her dessert. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5531062124248497
0.2414441704750061,1,cf,0,1,"Consider the following example: ‘‘‘I moved to a new city.’’’ Choice 1: I found a better-paying job. Choice 2: My son was born. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I moved to a new city.’’’ Choice 1: I found a better-paying job. Choice 2: My son was born. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.5551102204408818
0.24162259697914124,0,base,0,0,"Consider the following example: ‘‘‘The woman was summoned for jury duty.’’’ Choice 1: She contacted her lawyer. Choice 2: She cancelled her appointments. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman was summoned for jury duty.’’’ Choice 1: She contacted her lawyer. Choice 2: She cancelled her appointments. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5571142284569138
0.24570763111114502,1,cf,1,0,"Consider the following example: ‘‘‘The pair of students came under scrutiny by the teacher.’’’ Choice 1: The students both received excellent grades. Choice 2: Their responses on the assignment were identical. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The pair of students came under scrutiny by the teacher.’’’ Choice 1: The students both received excellent grades. Choice 2: Their responses on the assignment were identical. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.5591182364729459
0.24633093178272247,1,cf,0,1,"Consider the following example: ‘‘‘I poured water on my sleeping friend.’’’ Choice 1: My friend awoke. Choice 2: My friend snored. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I poured water on my sleeping friend.’’’ Choice 1: My friend awoke. Choice 2: My friend snored. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.561122244488978
0.27005788683891296,1,cf,1,0,"Consider the following example: ‘‘‘The girl refused to eat her vegetables.’’’ Choice 1: Her father told her to drink her milk. Choice 2: Her father took away her dessert. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The girl refused to eat her vegetables.’’’ Choice 1: Her father told her to drink her milk. Choice 2: Her father took away her dessert. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.56312625250501
0.2824167013168335,1,cf,1,0,"Consider the following example: ‘‘‘The ocean tide was dangerous.’’’ Choice 1: The swimmers put on more sunscreen. Choice 2: The swimmers returned towards the shore. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The ocean tide was dangerous.’’’ Choice 1: The swimmers put on more sunscreen. Choice 2: The swimmers returned towards the shore. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.5651302605210421
0.28438517451286316,0,base,0,0,"Consider the following example: ‘‘‘My subscription to the magazine expired.’’’ Choice 1: I discarded the new issue. Choice 2: I stopped receiving new issues. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘My subscription to the magazine expired.’’’ Choice 1: I discarded the new issue. Choice 2: I stopped receiving new issues. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5671342685370742
0.28525057435035706,0,base,0,0,"Consider the following example: ‘‘‘The children ran through the sprinkler.’’’ Choice 1: They ate popsicles. Choice 2: They were hot. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The children ran through the sprinkler.’’’ Choice 1: They ate popsicles. Choice 2: They were hot. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.5691382765531062
0.28890156745910645,0,base,1,1,"Consider the following example: ‘‘‘The vandals threw a rock at the window.’’’ Choice 1: The window cracked. Choice 2: The window fogged up. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The vandals threw a rock at the window.’’’ Choice 1: The window cracked. Choice 2: The window fogged up. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5711422845691383
0.2997153401374817,0,base,0,0,"Consider the following example: ‘‘‘The woman awakened.’’’ Choice 1: She took sleeping pills. Choice 2: Her husband was snoring. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman awakened.’’’ Choice 1: She took sleeping pills. Choice 2: Her husband was snoring. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.5731462925851704
0.3112848997116089,0,base,1,1,"Consider the following example: ‘‘‘The woman felt compelled to help someone in need.’’’ Choice 1: She donated blood. Choice 2: She wrote a poem. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman felt compelled to help someone in need.’’’ Choice 1: She donated blood. Choice 2: She wrote a poem. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5751503006012024
0.3116329312324524,0,base,1,1,"Consider the following example: ‘‘‘The benefactor requested to stay anonymous.’’’ Choice 1: He wanted to maintain his privacy. Choice 2: He supported the cause behind his donation. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The benefactor requested to stay anonymous.’’’ Choice 1: He wanted to maintain his privacy. Choice 2: He supported the cause behind his donation. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.5771543086172345
0.3200065791606903,0,base,1,1,"Consider the following example: ‘‘‘The physician misdiagnosed the patient.’’’ Choice 1: The patient filed a malpractice lawsuit against the physician. Choice 2: The patient disclosed confidential information to the physician. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The physician misdiagnosed the patient.’’’ Choice 1: The patient filed a malpractice lawsuit against the physician. Choice 2: The patient disclosed confidential information to the physician. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5791583166332666
0.3213561177253723,0,base,1,1,"Consider the following example: ‘‘‘The man confessed his love for the woman.’’’ Choice 1: The woman rejected him. Choice 2: The woman envied him. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The man confessed his love for the woman.’’’ Choice 1: The woman rejected him. Choice 2: The woman envied him. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5811623246492986
0.3235154151916504,0,base,1,1,"Consider the following example: ‘‘‘My grandmother passed away.’’’ Choice 1: My family held a funeral. Choice 2: My family held a reunion. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘My grandmother passed away.’’’ Choice 1: My family held a funeral. Choice 2: My family held a reunion. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5831663326653307
0.3683924674987793,0,base,0,0,"Consider the following example: ‘‘‘The skier slipped on the slope.’’’ Choice 1: She dropped her ski poles. Choice 2: She hit a patch of ice. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The skier slipped on the slope.’’’ Choice 1: She dropped her ski poles. Choice 2: She hit a patch of ice. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.5851703406813628
0.37925583124160767,0,base,1,1,"Consider the following example: ‘‘‘The egg splattered.’’’ Choice 1: I dropped it. Choice 2: I boiled it. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The egg splattered.’’’ Choice 1: I dropped it. Choice 2: I boiled it. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.5871743486973948
0.3826351761817932,1,cf,1,0,"Consider the following example: ‘‘‘The woman's makeup smeared.’’’ Choice 1: She brushed her hair. Choice 2: She wiped her eyes. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman's makeup smeared.’’’ Choice 1: She brushed her hair. Choice 2: She wiped her eyes. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.5891783567134269
0.38698339462280273,0,base,1,1,"Consider the following example: ‘‘‘The woman won the lottery.’’’ Choice 1: She bought a yacht. Choice 2: She joined a church. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman won the lottery.’’’ Choice 1: She bought a yacht. Choice 2: She joined a church. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.591182364729459
0.38767480850219727,0,base,1,1,"Consider the following example: ‘‘‘The tenant misplaced his keys to his apartment.’’’ Choice 1: His landlord unlocked the door. Choice 2: His landlord repaired the door. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The tenant misplaced his keys to his apartment.’’’ Choice 1: His landlord unlocked the door. Choice 2: His landlord repaired the door. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.593186372745491
0.3940271735191345,0,base,0,0,"Consider the following example: ‘‘‘The bananas ripened.’’’ Choice 1: We squeezed them. Choice 2: We ate them. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The bananas ripened.’’’ Choice 1: We squeezed them. Choice 2: We ate them. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.5951903807615231
0.3945423662662506,1,cf,0,1,"Consider the following example: ‘‘‘My feet were blistered.’’’ Choice 1: I went hiking. Choice 2: I went swimming. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘My feet were blistered.’’’ Choice 1: I went hiking. Choice 2: I went swimming. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.5971943887775552
0.39615875482559204,1,cf,1,0,"Consider the following example: ‘‘‘The patient went into a coma.’’’ Choice 1: He suffered emotional trauma. Choice 2: He suffered brain damage. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The patient went into a coma.’’’ Choice 1: He suffered emotional trauma. Choice 2: He suffered brain damage. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.5991983967935872
0.4099401831626892,0,base,0,0,"Consider the following example: ‘‘‘My view of the movie screen was blocked.’’’ Choice 1: The couple behind me was whispering. Choice 2: A tall person was sitting in front of me. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘My view of the movie screen was blocked.’’’ Choice 1: The couple behind me was whispering. Choice 2: A tall person was sitting in front of me. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.6012024048096193
0.4140663146972656,0,base,0,0,"Consider the following example: ‘‘‘A burglar broke into the house.’’’ Choice 1: The homeowners were asleep. Choice 2: The security alarm went off. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘A burglar broke into the house.’’’ Choice 1: The homeowners were asleep. Choice 2: The security alarm went off. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.6032064128256514
0.418693482875824,0,base,1,1,"Consider the following example: ‘‘‘The scientist gained recognition.’’’ Choice 1: She discovered a new species. Choice 2: She received tenure at the university. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The scientist gained recognition.’’’ Choice 1: She discovered a new species. Choice 2: She received tenure at the university. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.6052104208416834
0.42724359035491943,1,cf,1,0,"Consider the following example: ‘‘‘The woman suffered amnesia.’’’ Choice 1: She had an allergic reaction. Choice 2: She got into a car accident. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman suffered amnesia.’’’ Choice 1: She had an allergic reaction. Choice 2: She got into a car accident. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.6072144288577155
0.441727876663208,1,cf,1,0,"Consider the following example: ‘‘‘The dog barked.’’’ Choice 1: The cat lounged on the couch. Choice 2: A knock sounded at the door. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The dog barked.’’’ Choice 1: The cat lounged on the couch. Choice 2: A knock sounded at the door. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.6092184368737475
0.45166337490081787,1,cf,1,0,"Consider the following example: ‘‘‘The skier slipped on the slope.’’’ Choice 1: She dropped her ski poles. Choice 2: She hit a patch of ice. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The skier slipped on the slope.’’’ Choice 1: She dropped her ski poles. Choice 2: She hit a patch of ice. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.6112224448897795
0.4578644335269928,1,cf,1,0,"Consider the following example: ‘‘‘I spit out my chewing gum.’’’ Choice 1: I blew a bubble with the gum. Choice 2: The gum lost its flavor. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I spit out my chewing gum.’’’ Choice 1: I blew a bubble with the gum. Choice 2: The gum lost its flavor. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.6132264529058116
0.46999362111091614,1,cf,0,1,"Consider the following example: ‘‘‘The animal species became endangered.’’’ Choice 1: Their habitat was destroyed. Choice 2: Their predators went extinct. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The animal species became endangered.’’’ Choice 1: Their habitat was destroyed. Choice 2: Their predators went extinct. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.6152304609218436
0.4724245071411133,1,cf,0,1,"Consider the following example: ‘‘‘The father shut off the children's television.’’’ Choice 1: It was bedtime for the children. Choice 2: The children were watching cartoons. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The father shut off the children's television.’’’ Choice 1: It was bedtime for the children. Choice 2: The children were watching cartoons. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.6172344689378757
0.48230603337287903,0,base,1,1,"Consider the following example: ‘‘‘The man took a shower.’’’ Choice 1: He was sweaty from working out. Choice 2: He opened a new bar of soap. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The man took a shower.’’’ Choice 1: He was sweaty from working out. Choice 2: He opened a new bar of soap. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.6192384769539078
0.4911491274833679,1,cf,1,0,"Consider the following example: ‘‘‘The man's watch was broken.’’’ Choice 1: He waited at the bus stop. Choice 2: He asked a stranger for the time. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man's watch was broken.’’’ Choice 1: He waited at the bus stop. Choice 2: He asked a stranger for the time. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.6212424849699398
0.4953399896621704,0,base,1,1,"Consider the following example: ‘‘‘I came upon a puddle on the sidewalk.’’’ Choice 1: I leapt over the puddle. Choice 2: I played in the puddle. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I came upon a puddle on the sidewalk.’’’ Choice 1: I leapt over the puddle. Choice 2: I played in the puddle. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.6232464929859719
0.521864652633667,0,base,0,0,"Consider the following example: ‘‘‘The boaters set off a flare.’’’ Choice 1: Their boat drifted to shore. Choice 2: Their boat was rescued. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The boaters set off a flare.’’’ Choice 1: Their boat drifted to shore. Choice 2: Their boat was rescued. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.625250501002004
0.5308933258056641,1,cf,1,0,"Consider the following example: ‘‘‘The teacher assigned homework to the students.’’’ Choice 1: The students passed notes. Choice 2: The students groaned. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The teacher assigned homework to the students.’’’ Choice 1: The students passed notes. Choice 2: The students groaned. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.627254509018036
0.5367342233657837,0,base,1,1,"Consider the following example: ‘‘‘The archeologist dug up the site.’’’ Choice 1: She excavated ancient artifacts. Choice 2: She read about the site's history. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The archeologist dug up the site.’’’ Choice 1: She excavated ancient artifacts. Choice 2: She read about the site's history. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.6292585170340681
0.5368674993515015,1,cf,0,1,"Consider the following example: ‘‘‘The dust came off the desk.’’’ Choice 1: I wiped the desk with a cloth. Choice 2: I removed the books from the desk. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The dust came off the desk.’’’ Choice 1: I wiped the desk with a cloth. Choice 2: I removed the books from the desk. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.6312625250501002
0.5373837947845459,1,cf,1,0,"Consider the following example: ‘‘‘The elderly woman suffered a stroke.’’’ Choice 1: The woman's daughter came over to clean her house. Choice 2: The woman's daughter moved in to take care of her. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The elderly woman suffered a stroke.’’’ Choice 1: The woman's daughter came over to clean her house. Choice 2: The woman's daughter moved in to take care of her. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.6332665330661322
0.5556864738464355,1,cf,1,0,"Consider the following example: ‘‘‘The parents left their children with a babysitter.’’’ Choice 1: Their youngest child started attending preschool. Choice 2: They made plans to celebrate their anniversary. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The parents left their children with a babysitter.’’’ Choice 1: Their youngest child started attending preschool. Choice 2: They made plans to celebrate their anniversary. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.6352705410821643
0.5698643326759338,0,base,1,1,"Consider the following example: ‘‘‘The rocket flew up into the sky.’’’ Choice 1: The girl launched it. Choice 2: The girl designed it. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The rocket flew up into the sky.’’’ Choice 1: The girl launched it. Choice 2: The girl designed it. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.6372745490981964
0.5749668478965759,1,cf,1,0,"Consider the following example: ‘‘‘The woman covered her mouth with her hand.’’’ Choice 1: She exhaled. Choice 2: She sneezed. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman covered her mouth with her hand.’’’ Choice 1: She exhaled. Choice 2: She sneezed. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.6392785571142284
0.5858625173568726,0,base,1,1,"Consider the following example: ‘‘‘The host cancelled the party.’’’ Choice 1: She was certain she had the flu. Choice 2: She worried she would catch the flu. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The host cancelled the party.’’’ Choice 1: She was certain she had the flu. Choice 2: She worried she would catch the flu. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.6412825651302605
0.5860066413879395,0,base,0,0,"Consider the following example: ‘‘‘The man drank water with his meal.’’’ Choice 1: His meal was cold. Choice 2: His meal was spicy. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The man drank water with his meal.’’’ Choice 1: His meal was cold. Choice 2: His meal was spicy. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.6432865731462926
0.5948382616043091,1,cf,0,1,"Consider the following example: ‘‘‘The lock opened.’’’ Choice 1: I turned the key in the lock. Choice 2: I made a duplicate of the key. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The lock opened.’’’ Choice 1: I turned the key in the lock. Choice 2: I made a duplicate of the key. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.6452905811623246
0.5972796678543091,0,base,1,1,"Consider the following example: ‘‘‘The woman had an infection.’’’ Choice 1: She took antibiotics. Choice 2: She washed her hands. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman had an infection.’’’ Choice 1: She took antibiotics. Choice 2: She washed her hands. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.6472945891783567
0.6005976796150208,0,base,0,0,"Consider the following example: ‘‘‘The mother called an ambulance.’’’ Choice 1: Her son lost his cat. Choice 2: Her son fell out of his bed. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The mother called an ambulance.’’’ Choice 1: Her son lost his cat. Choice 2: Her son fell out of his bed. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.6492985971943888
0.6008536219596863,1,cf,0,1,"Consider the following example: ‘‘‘The bureau drawers were cluttered.’’’ Choice 1: I threw away unnecessary contents. Choice 2: I locked the drawers shut. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The bureau drawers were cluttered.’’’ Choice 1: I threw away unnecessary contents. Choice 2: I locked the drawers shut. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.6513026052104208
